id,title,release_date,budget,revenue,runtime,vote_average,vote_count,popularity,genre_list,keywords_list,cast_list,director,release_year,release_month
926,Galaxy Quest,1999-12-23,45000000.0,90683916.0,102.0,6.9,722.0,15.831374,"['Comedy', 'Family', 'Science Fiction']","['space battle', 'spaceship', 'spoof', 'fictional tv show']","['Tim Allen', 'Sigourney Weaver', 'Alan Rickman', 'Tony Shalhoub', 'Sam Rockwell', 'Daryl Mitchell', 'Enrico Colantoni', 'Robin Sachs', 'Jed Rees', 'Justin Long', 'Missi Pyle', 'Patrick Breen', 'Jeremy Howard', 'Sam Lloyd', 'Rainn Wilson', 'J.P. Manoux', 'Dian Bachar', 'Heidi Swedberg', 'Kevin McDonald', 'Kaitlin Cullum', 'Jonathan Feyer']",Dean Parisot,1999,12
10730,King Kong,1976-09-08,23000000.0,90614445.0,134.0,5.9,179.0,5.810716,"['Adventure', 'Drama']","['indigenous', 'island', 'science fiction', 'king kong', 'giant animal', 'giant ape']","['Jeff Bridges', 'Jessica Lange', 'Charles Grodin', 'John Randolph', 'Rene Auberjonois', 'Julius Harris', ""Jack O'Halloran"", 'Ed Lauter', 'John Agar', 'Jorge Moreno', 'Mario Gallo', 'John Lone', 'Garry Walberg', 'Keny Long', 'Sid Conrad', 'George S. Whiteman', 'Wayne Heffley', 'Todd Baker', 'Corbin Bernsen', 'Ray Buktenica', 'Larry M. Byrd', 'Peter Cullen', 'S.C. Dacy', 'James Dunaway', 'Ned Gill', 'Donald F. Glut', 'Walt Gorney', 'Shawn McAllister', 'Eve McVeagh', 'Larry Naschel', 'Ira S. Rosenstein', 'David Roya', 'David Ulmer', 'Kristephan Warren-Stevens', 'Brent Huff', 'Rick Baker']",John Guillermin,1976,9
8699,Anchorman: The Legend of Ron Burgundy,2004-07-09,26000000.0,90574188.0,94.0,6.7,1523.0,10.33012,['Comedy'],"['journalism', 'sexism', 'ladder', 'panda', 'tv show in film', 'mustache', 'misogynist', 'newsroom', 'teleprompter', 'gang warfare', 'aftercreditsstinger', 'duringcreditsstinger', 'news spoof']","['Will Ferrell', 'Christina Applegate', 'Paul Rudd', 'David Koechner', 'Steve Carell', 'Fred Willard', 'Chris Parnell', 'Vince Vaughn', 'Luke Wilson', 'Ben Stiller', 'Kathryn Hahn', 'Seth Rogen', 'Danny Trejo', 'Ian Roberts', 'Darcy Donavan', 'Judd Apatow', 'Jack Black', 'Missi Pyle', 'Tim Robbins', 'Paul F. Tompkins']",Adam McKay,2004,7
123553,The Mortal Instruments: City of Bones,2013-08-21,60000000.0,90565421.0,130.0,6.2,1649.0,14.336187,"['Action', 'Adventure', 'Drama', 'Mystery', 'Romance', 'Fantasy']","['angel', 'vampire', 'werewolf', 'warlock', 'downworlder', 'shadowhunter', 'demon hunter', 'based on young adult novel']","['Lily Collins', 'Jamie Campbell Bower', 'Kevin Zegers', 'Jemima West', 'Robert Sheehan', 'Lena Headey', 'Jared Harris', 'Aidan Turner', 'Godfrey Gao', 'Robert Maillet', 'Kevin Durand', 'CCH Pounder', 'Jonathan Rhys Meyers', 'Aidan Turner', 'Stephen R. Hart', 'Harry Van Gorkum', 'Chad Connell', 'Chris Ratz', 'Elyas M’Barek', 'Pedro Miguel Arce', 'Matthew Cheng', 'Carlos Gonzalez-Vio']",Harald Zwart,2013,8
2976,Hairspray,2007-07-13,50000000.0,90450008.0,117.0,6.5,738.0,7.768045,"['Family', 'Comedy', 'Music', 'Romance']","['races', 'dream', 'dance', 'television', 'tv show', 'race politics', 'coloured', 'music', 'equality', 'school party', 'performance', 'integration', 'overweight woman', 'based on play or musical', 'duel', 'xenophobia', 'based on movie', '1960s']","['John Travolta', 'Michelle Pfeiffer', 'Christopher Walken', 'James Marsden', 'Queen Latifah', 'Nikki Blonsky', 'Zac Efron', 'Amanda Bynes', 'Elijah Kelley', 'Brittany Snow', 'Allison Janney', 'Taylor Parks', 'Jayne Eastwood', 'Paul Dooley', 'Jerry Stiller', 'Darren Frost', 'John Waters', 'Joe Parro', 'Nick Loren', 'Bryan Hindle', 'Sheldon Smith', 'Greg Farkas', 'Bruce McFee', 'Christian Hagen', 'John Andersen', 'Neil Crone', 'George King', 'James Kirchner', 'Brendan Wall', 'Ted Ludzik', 'Ron Pardo', 'Geri Hall', 'Seth Howard', 'Ricki Lake', 'Adam Shankman', 'Marc Shaiman', 'Scott Wittman', 'Anne Fletcher', 'Joey Pizzi', 'Zachary Woodlee', 'Laura Edwards', 'Becca Sweitzer', 'Cassie Silva', 'Tiffany Engen', 'Brooke Engen', 'Sarah Jayne Jensen', 'Hayley Podschun', 'Nick Baga', 'Curtis Holbrook', 'J.P. Ferreri', 'Spencer Liff', 'Phillip Spaeth', 'Tabitha Lupien', 'Kelly Fletcher', 'Jesse Weafer', 'Corey Gorewicz', 'Josh Feldman', 'Everett Smith', 'Ariel Reid', 'Whitney Brown', 'Jason Dolphin', 'Anthony Carr', 'Chris Andrew Robinson', 'Sarah Francis', 'Starr Domingue', 'Shawn Byfield', 'Shane Simpson', 'Jade Anderson', 'Rhonda Roberts', 'Jennifer Abbey', 'Sherisse Springer', 'Vanessa Cobham', 'Eboni Nichols', 'Holly Alexis Hyman', 'Jamal Sims', 'Damon Butler', 'Stephen Boss', 'Marc Spaulding', 'Arike Rice', 'Tanee McCall', 'Nadine Ellis', 'Reggie Jackson', 'Tramaine Montell Ford', 'Khetanya Henderson', 'Loriel Hennington', 'Daniel Dyer', 'Kristen Munro', 'Ingrid Gaynor', 'Stacey Martino', 'Sal Scozzari', 'Charles Seminerio', 'Alison Smyth', 'Christine Moore', 'Emily Andrews', 'Julianne Jackson', 'Laura Lawson', 'Melissa Leifer', 'Janelle Hutchison', 'Jenny Parsons', 'Susan Henley', 'Gerry Mendicino', 'Nick Settimi', 'Kyle Golemba', 'Tiffany Green', 'Rachael Dolan', 'Kristina Uranowski', 'Charlotte Szivak', 'Deborah Overes', 'Mary McCandless', 'Sharron Matthews', 'Jeffrey James', 'Carla Guiliani', 'Chantelle Leonardo', 'Melissa Williams', 'Krystal Kiran', 'Jessica Dawson', 'Sheri Godfrey', 'Jessica Keeling', ""Romina D'Ugo"", 'Julia Juhas', 'Cindy Willems', 'Faye Rauw', 'Niky Johnson', 'Shannon Whelan', 'Diana Coatsworth', 'Keri Tkacz', 'Krista Leis', 'Sammy Rosen', 'Stephen Findlay', 'Mike Cota', 'Dennis Lupien', 'Serge Kushnier', 'Austin Di Iulio', 'Chad McFadden', 'Ted Banfalvi', 'Shaun Amyot', 'Blaine Totten', 'Glen Kerr', 'Paul Gordon', 'Gerard McIsaac', 'Josh Epstein', 'Derek Gilroy', 'A. Frank Ruffo', 'Darcy Evans', 'Marc Kimelman', 'Larry Mannell', 'Wally Michaels', 'Matthew Caruso', 'Lyne Tremblay', 'Mary Pitt', 'Janice Luey', 'Dondraico Johnson']",Adam Shankman,2007,7
1588,Bring It On,2000-08-25,28000000.0,90449929.0,98.0,5.8,574.0,6.402888,['Comedy'],"['cheerleader', 'sport', 'high school', 'teenage girl', 'cheerleading', 'cheering crowd', 'duringcreditsstinger']","['Kirsten Dunst', 'Jesse Bradford', 'Eliza Dushku', 'Gabrielle Union', 'Huntley Ritter', 'Clare Kramer', 'Nicole Bilderback', 'Tsianina Joelson', 'Nathan West', 'Shamari Fears', 'Natina Reed', 'Richard Hillman', 'Lindsay Sloane', 'Rini Bell', 'Brandi Williams', 'Bianca Kajlich', 'Holmes Osborne', 'Sherry Hursey', 'Cody McMains', 'Ian Roberts', 'David E. Taylor', 'Ashley Howard', 'Nikole Lee Amateau', 'Clementine Ford', 'Grant Thompson', 'Leonard Clifton', 'Marie Cole', 'Dru Mouser', 'Tracy Pacheco', 'Alicia Michelle Sassano', 'Natasha Soll', 'Ryan Drummond', 'Paullin Wolfe', 'David E. Willis', 'Beth LaMure', 'Anne Fletcher', 'Doug Waldo', 'Annie Hinton', 'Louise Gallagher', 'Edmond Clay', 'Daniella Kuhn', 'Aloma Wright', 'Paul Bloom', 'Melanie Atmadja', 'Peyton Reed', 'Jodi Harris', 'Nectar Rose', 'Elizabeth Johnson', 'Riley Smith', 'Carla Mackauf', 'Anna Lisa Mendiola', 'Greg Benoit', 'Alex Ferguson', 'Ruby Gonzalez', 'Lisel M. Gorell', 'Brandon Henschel', 'Kenyetta Lethridge', 'Rob Marrocco Jr.', 'Michael McCafferty', 'Hilary Angelo']",Peyton Reed,2000,8
9358,Final Destination 2,2003-01-31,26000000.0,90426405.0,90.0,5.9,1046.0,12.638573,"['Horror', 'Mystery']","['ambulance', 'premonition', 'hospital']","['Ali Larter', 'A.J. Cook', 'Michael Landes', 'David Paetkau', 'James Kirk', 'Lynda Boyd', 'Keegan Connor Tracy', 'Jonathan Cherry', ""Terrence 'T.C.' Carson"", 'Justina Machado', 'Tony Todd', 'Sarah Carter', 'Alejandro Rae', 'Shaun Sipos', 'Andrew Airlie', 'Christina Jastrzembska', 'Eileen Pedde', 'Jill Krop', 'Marrett Green', 'Don Bell', 'Odessa Munroe', 'Noel Fisher', 'Benita Ha', 'Aaron Douglas', 'Eric Keenleyside', 'Enid-Raye Adams', 'Fred Henderson', 'Darcy Laurie', 'John R. Taylor', 'Alf Humphreys', 'Chilton Crane']",David R. Ellis,2003,1
1621,Trading Places,1983-06-07,40600000.0,90400000.0,116.0,7.1,763.0,14.285052,['Comedy'],"['christmas tree', 'from rags to riches', 'broker', 'beggar', 'dollar', 'wager', 'fish out of water', 'millionaire', 'commodities', 'investor', 'big shot', 'hoodlum', 'wrongful arrest', 'santa hat']","['Eddie Murphy', 'Dan Aykroyd', 'Jamie Lee Curtis', 'Jim Belushi', 'Denholm Elliott', 'Ralph Bellamy', 'Don Ameche', 'Paul Gleason', 'Kristin Holby', 'Frank Oz', 'Robert Earl Jones', 'Richard Hunt', 'Ralph Clanton', 'Bryan Clark', 'Giancarlo Esposito']",John Landis,1983,6
1636,Bedazzled,2000-10-19,48000000.0,90383208.0,93.0,5.6,526.0,8.781588,"['Fantasy', 'Comedy', 'Romance']","[""love of one's life"", 'wish', 'sale of soul', 'pact with the devil', 'demon', 'teuflisch']","['Elizabeth Hurley', 'Brendan Fraser', ""Frances O'Connor"", 'Orlando Jones', 'Paul Adelstein', 'Toby Huss', 'Gabriel Casseus', 'Miriam Shor', 'Brian Doyle-Murray', 'Jeff Doucette', 'Aaron Lustig']",Harold Ramis,2000,10
2832,Identity,2003-04-25,30000000.0,90259536.0,90.0,7.1,1090.0,17.955897,"['Mystery', 'Thriller']","['prostitute', 'detective', 'nevada', 'prisoner', 'rain', 'motel', 'weather', 'multiple character', 'ex-cop', 'stranded', 'murder', 'serial killer', 'scream', 'storm', 'psychiatrist', 'convict', 'psychopathy', 'thunderstorm', 'rainstorm', 'split personality', 'mental disorders', 'murder mystery', 'dissociative identity disorder', 'isolated place']","['John Cusack', 'Ray Liotta', 'Amanda Peet', 'John Hawkes', 'Alfred Molina', 'Clea DuVall', 'John C. McGinley', 'William Lee Scott', 'Jake Busey', 'Rebecca De Mornay', 'Carmen Argenziano', 'Marshall Bell', 'Leila Kenzle', 'Matt Letscher', 'Bret Loehr', 'Holmes Osborne', 'Frederick Coffin', 'Joe Hart', 'Michael Hirsch', 'Terence Bernie Hines', 'Stuart M. Besser', 'Pruitt Taylor Vince']",James Mangold,2003,4
96721,Rush,2013-09-02,38000000.0,90247624.0,123.0,7.7,2310.0,10.63552,"['Drama', 'Action']","['world champion', 'sport', 'racing car', 'automobile racing', 'based on true events', 'formula one']","['Daniel Brühl', 'Chris Hemsworth', 'Olivia Wilde', 'Alexandra Maria Lara', 'Natalie Dormer', 'Christian McKay', 'Tom Wlaschiha', 'Pierfrancesco Favino', 'David Calder', 'Stephen Mangan', 'Alistair Petrie', 'Julian Rhind-Tutt', 'Colin Stinton', 'Jamie de Courcey', 'Ilario Calvo', 'Patrick Baladi', 'Vincent Riotta', 'Martin Savage', 'Jamie Sives', 'James Norton', 'Michael Vardian', 'Jochen Kolenda', 'Hannah Britland', 'Augusto Dallara', 'Douglas Reith', 'Eddie Bagayawa']",Ron Howard,2013,9
32823,Get Him to the Greek,2010-06-04,40000000.0,90029656.0,109.0,5.9,626.0,7.33335,['Comedy'],['aftercreditsstinger'],"['Jonah Hill', 'Russell Brand', 'Rose Byrne', 'Elisabeth Moss', 'Colm Meaney', 'Sean Combs', 'Kali Hawk', 'Aziz Ansari', 'Nick Kroll', 'Carla Gallo', 'Lino Facioli', 'Tom Felton', 'Christina Aguilera', 'Katy Perry', 'Pink', 'Pharrell Williams', 'Mario López', 'Jake Johnson', 'Ellie Kemper', 'Kristen Bell', 'T.J. Miller', 'Christine Nguyen', 'Ato Essandoh', 'Derek Theler', 'Kristen Schaal']",Nicholas Stoller,2010,6
339964,Valerian and the City of a Thousand Planets,2017-07-20,197471676.0,90024292.0,137.0,6.7,905.0,15.262706,"['Adventure', 'Science Fiction', 'Action']","['shapeshifting', 'future', 'utopia', 'space travel', 'diversity', 'based on comic', 'alien', 'alien planet', 'independent film', 'energy', 'alien abduction', 'genocide', 'parallel world', 'political intrigue\xa0', 'pacifist', 'space opera', 'military', 'government agent', 'marketplace', 'trapped in space', 'federal government', 'unity', 'cosmopolis']","['Dane DeHaan', 'Cara Delevingne', 'Clive Owen', 'Rihanna', 'Ethan Hawke', 'Herbie Hancock', 'Kris Wu', 'Rutger Hauer', 'John Goodman', 'Elizabeth Debicki', 'Sam Spruell', 'Alain Chabat', 'Thom Findlay', 'Mathieu Kassovitz', 'Jonas Bloquet', 'Sand Van Roy', 'Sasha Luss', 'Louis Leterrier', 'Olivier Megaton', 'Sam Douglas', 'Aymeline Valade', 'Diva Cam', 'Eric Lampaert', 'Alexandre Willaume-Jantzen', 'Gavin Drea', 'Réginal Kudiwu', 'David Michie', 'Marion Roussignol', 'Emilie Pommelet', 'Roman Blomme', 'Emilie Livingston', 'Alexandre Nguyen', 'Aurelien Gaya', 'Mikael Buxton', 'Yun Lai', 'Anders Heinrichsen', 'Tristan Robin', 'Yun-Ping He', 'James Flynn', 'David Clark', 'Ben Mauro', 'Jean-François Lenogue', 'Peter Eberst', 'Peter Hudson', 'Xavier Giannoli', 'Eric Rochant', 'Benoît Jacquot', 'Gérard Krawczyk', 'Pierre Cachia', 'David Saada', 'Hippolyte Burkhart-Uhlen', 'Florian Guichard', 'Stéphane Mir', 'Thierry Barthe', 'Pier Ewudu', 'Andrew Tisba', 'Yannick Lorté', 'Charly Akakpo', 'Clément Beauruelle', 'Audrey Kamp', 'Anthony Hornez', 'Julien Bleitrach', 'Maxime Babara Touré', 'Pauline Hoarau', 'Barbare Weber Scaff', 'Marilhéa Peillard', 'Lee Delong', 'Judith Brunett', 'Marie Barrouillet', 'Cindy Bruna', 'Sija Titko', 'Daphnée Kbidi', 'Nick Marzock', 'Ola Rapace', 'Stefan Konarske', 'Mahamadou Coulibaly', 'Julien Marlin', 'Yvan Lucker', 'Tom Hygreck', 'Abel Jafri', 'Laurent Ferraro', 'Jean-Robert Lombard', 'Leonid Glushchenko', 'Akim Chir', 'Laminé Ba', 'Paul Lefèvre', 'Guillaume Maison', 'Jean-Christophe Brizard', 'Patrick Cottet-Moine', 'Irene Palko', 'Tonio Descanvelle', ""Velvet D'Amour"", 'Doug Rand', 'Grant Moninger', 'Robbie Rist', 'Christopher Swindel', 'Claire Tran', 'Alain Etoundi', 'Fayet Nsumoto', 'Kristina Kachinskaya', 'Veronika Khayla', 'Sissi Duparc', 'Noam Frost', 'Pauline Serreau', 'Philippe Rigot', 'Étienne Ménard', 'Peter Lamarque', 'Maximilien Seweryn', 'Zouheir Zerhouni', 'Tristan Zerbib', 'Elliot Jenicot', 'Staiv Gentis', 'Chloe Hollings', 'Aguendia Fotabong', 'Tania Dessources', 'Gaëtan Cotigny', 'François Bredon', 'Cédric Chevalme']",Luc Besson,2017,7
341013,Atomic Blonde,2017-07-26,30000000.0,90007945.0,115.0,6.1,748.0,14.455104,"['Action', 'Thriller']","['berlin', 'spy', 'undercover', 'cold war', 'double agent', 'undercover agent', 'based on comic', 'murder', 'mi6', 'murder investigation']","['Charlize Theron', 'James McAvoy', 'Sofia Boutella', 'Eddie Marsan', 'Toby Jones', 'John Goodman', 'Til Schweiger', 'Bill Skarsgård', 'James Faulkner', 'Roland Møller', 'Sam Hargrave', 'Jóhannes Haukur Jóhannesson', 'Lili Gesler', 'Sara Natasa Szonda', 'Cale Schultz', 'Barbara Sukowa', 'Attila Árpa', 'Martin Angerbauer', 'Declan Hannigan', 'Balázs Lengyel', 'Daniel Hargrave', 'Greg Rementer', 'Daniel Bernhardt']",David Leitch,2017,7
2756,The Abyss,1989-08-09,70000000.0,90000098.0,139.0,7.1,822.0,9.809585,"['Adventure', 'Action', 'Thriller', 'Science Fiction']","['ocean', 'sea', 'diving suit', 'flying saucer', 'nuclear missile', 'alien life-form', 'insanity', 'scuba diving', 'underwater', 'scuba', 'deepsea', 'trapped underwater\xa0', 'thalassophobia']","['Ed Harris', 'Mary Elizabeth Mastrantonio', 'Michael Biehn', 'Leo Burmester', 'Todd Graff', 'John Bedford Lloyd', 'Kimberly Scott', 'Chris Elliott', 'J.C. Quinn', 'Captain Kidd Brewer Jr.', 'George Robert Klek', 'Christopher Murphy', 'Adam Nelson', 'Dick Warlock', 'Jimmie Ray Weeks', 'J. Kenneth Campbell', 'Peter Ratray', 'Michael Beach', 'Ken Jenkins', 'Michael Chapman']",James Cameron,1989,8
9461,Enter the Dragon,1973-08-17,850000.0,90000000.0,99.0,7.3,489.0,10.687757,"['Action', 'Crime', 'Thriller']","['monk', 'martial arts', 'kung fu', 'temple', 'island', 'shaolin', 'martial arts tournament', 'crime lord']","['Bruce Lee', 'Sammo Hung', 'Jackie Chan', 'Angela Mao', 'John Saxon', 'Sek Kin', 'Yuen Biao', 'Ahna Capri', 'Jim Kelly', 'Robert Wall', 'Betty Chung', 'Bolo Yeung', 'Geoffrey Weeks', 'Roy Chiao', 'Peter Chan Lung', 'Marlene Clark', 'Phillip Ko Fei', 'Mang Hoi', 'Mars', 'Chung Fat', 'Tai Bo', 'Yuen Wah']",Robert Clouse,1973,8
11202,Patton,1970-01-25,12000000.0,89800000.0,172.0,7.3,327.0,14.382289,"['Drama', 'History', 'War']","['general', 'world war ii', 'normandy', 'biography', 'historical figure', 'd-day', 'dead soldier', 'tank', 'steel helmet', 'destiny', 'allies']","['George C. Scott', 'Karl Malden', 'Stephen Young', 'Michael Strong', 'Carey Loftin', 'Albert Dumortier', 'Frank Latimore', 'Morgan Paull', 'Karl Michael Vogler', 'Bill Hickman', 'Pat Zurica', 'James Edwards', 'Lawrence Dobkin', 'David Bauer', 'John Barrie', 'Richard Münch', 'Siegfried Rauch', 'Michael Bates', 'Paul Stevens', 'Gerald Flood', 'Jack Gwillim', 'Edward Binns', 'Peter Barkworth', 'Lionel Murton', 'David Healy', 'Sandy McPeak', 'Douglas Wilmer', 'John Doucette', 'Tim Considine', 'Abraxas Aaran', 'Clint Ritchie', 'Alan MacNaughton', 'Florencio Amarilla', 'Brandon Brady', 'Charles Dennis', 'Paul Frees', 'Dolores Judson', 'Hellmut Lange', 'Bruce Rhodewalt', 'Lowell Thomas', 'Harry Towb', 'Billy Kearns']",Franklin J. Schaffner,1970,1
23629,Sucker Punch,2011-03-24,82000000.0,89792502.0,110.0,5.9,1661.0,13.779527,"['Action', 'Fantasy', 'Thriller']","['brothel', 'fantasy', 'asylum', 'reality', 'escape', 'robot', 'violence', 'inmate', 'alternative', 'imagination', 'lobotomy']","['Emily Browning', 'Abbie Cornish', 'Jena Malone', 'Vanessa Hudgens', 'Jamie Chung', 'Carla Gugino', 'Oscar Isaac', 'Richard Cetrone', 'Jon Hamm', 'Scott Glenn', 'Gerard Plunkett', 'Malcolm Scott', 'Ron Selmour', 'Revard Dufresne', 'Alan C. Peterson', 'Kelora Clingwall', 'Frederique De Raucourt', 'Monique Ganderton', 'Lee Tomaschefski', 'Eli Snyder', 'Cainan Wiebe', 'Danny Bristol', 'Danielle Benton', 'Paula Giroday', 'Louise Hradsky', 'Daniela Dib', 'Brad Kelly', 'Peter Bryant', 'Patrick Sabongui', 'John R. Taylor', 'Chris Nowland', 'Ian Tracey', 'Sean Campbell', 'Michael Adamthwaite', 'Phillip Mitchell']",Zack Snyder,2011,3
42297,Burlesque,2010-11-23,55000000.0,89519773.0,119.0,6.9,581.0,9.276539,"['Drama', 'Romance']","['musical', 'los angeles', 'burlesque', 'burlesque dancer']","['Cher', 'Christina Aguilera', 'Eric Dane', 'Cam Gigandet', 'Julianne Hough', 'Alan Cumming', 'Peter Gallagher', 'Kristen Bell', 'Stanley Tucci', 'Dianna Agron', 'Glynn Turman', 'David Walton', 'Terrence Jenkins', 'Chelsea Traille', 'Tanee McCall', 'JaQuel Knight', 'Allison Kyler', 'Tyne Stecklein', 'Paula Van Oppen', 'Isabella Hofmann', 'James Brolin', 'Stephen Lee', 'Denise Faye', 'Baldeep Singh', 'Michael Landes', 'Wendy Benson-Landes', 'Tisha French', 'Katerina Mikailenko', 'Katelynn Tilley', 'Gwen Van Dam', 'Catherine Natale', 'Jonathon Trent', 'Blair Redford']",Steve Antin,2010,11
28,Apocalypse Now,1979-08-15,31500000.0,89460381.0,153.0,8.0,2112.0,13.5963,"['Drama', 'War']","['guerrilla', 'river', 'vietnam', 'vietcong', 'cambodia', 'army', 'insanity', 'tribe', 'green beret', 'jungle', 'apocalypse', 'death', 'napalm']","['Martin Sheen', 'Marlon Brando', 'Robert Duvall', 'Frederic Forrest', 'Sam Bottoms', 'Laurence Fishburne', 'Albert Hall', 'Harrison Ford', 'Dennis Hopper', 'G. D. Spradlin', 'Jerry Ziesmer', 'Scott Glenn', 'James Keane', 'Kerry Rossall', 'Colleen Camp', 'Cynthia Wood', 'Linda Carpenter', 'Jack Thibeau', 'Tom Mason', 'Damien Leake', 'Marc Coppola', 'Glenn Walken', 'Bill Graham', 'Jerry Ross', 'Charles Robinson', 'Nick Nicholson', 'Don Gordon Bell', 'Evan A. Lottman', 'R. Lee Ermey', 'Jim Gaines', 'Charlie Sheen', 'Vittorio Storaro', 'Francis Ford Coppola', 'Henry Strzalkowski', 'Lonnie Woodley', 'Aurore Clément']",Francis Ford Coppola,1979,8
11412,The Long Kiss Goodnight,1996-10-11,65000000.0,89456761.0,120.0,6.4,323.0,14.482345,"['Crime', 'Action', 'Mystery', 'Thriller']","['assassination', 'amnesia', 'hostage', 'chase', 'dark comedy', 'teacher', 'escape', 'single mother', 'timebomb', 'candlelight vigil', 'rogue agent', 'street shootout', 'ex cia agent', 'christmas parade']","['Geena Davis', 'Samuel L. Jackson', 'Yvonne Zima', 'Craig Bierko', 'Tom Amandes', 'Brian Cox', 'Patrick Malahide', 'David Morse', 'Joseph McKenna', 'Melina Kanakaredes', 'Rex Linn', 'Alan North', 'Dan Warry-Smith', 'Kristen Bone', 'Jennifer Pisana']",Renny Harlin,1996,10
158015,The Purge,2013-05-31,3000000.0,89328627.0,86.0,6.0,2498.0,23.207663,"['Science Fiction', 'Horror', 'Thriller']","['dystopia', 'barricade', 'home invasion', 'constitutional convention', 'legalized murder', 'social allegory']","['Lena Headey', 'Ethan Hawke', 'Max Burkholder', 'Adelaide Kane', 'Rhys Wakefield', 'Tony Oller', 'Edwin Hodge', 'Tom Yi', 'Arija Bareikis', 'Chris Mulkey', 'Tisha French', 'Dana Bunch', 'Peter Gvozdas', 'John Weselcouch', 'Alicia Vela-Bailey']",James DeMonaco,2013,5
57201,The Lone Ranger,2013-07-03,255000000.0,89289910.0,149.0,5.9,2361.0,12.729104,"['Action', 'Adventure', 'Western']","['texas', 'horse', 'survivor', 'texas ranger', 'partner', 'outlaw', 'escape', 'lawyer', 'train', 'lone ranger', 'comanche', 'the lone ranger', 'tonto']","['Johnny Depp', 'Armie Hammer', 'William Fichtner', 'Helena Bonham Carter', 'James Badge Dale', 'Tom Wilkinson', 'Ruth Wilson', 'Barry Pepper', 'James Frain', 'Mason Cook', ""Matt O'Leary"", 'Leon Rippy', 'Harry Treadaway', 'Damon Herriman', 'W. Earl Brown', 'Gil Birmingham', 'Saginaw Grant', 'Stephen Brodie', 'Matthew Page', 'Nick W. Nicholson', 'Bryant Prince', 'JD Cullum', 'Joaquín Cosio', 'Timothy V. Murphy', 'Damon Carney', 'Kevin Wiggins', 'Chad Brummett', 'Robert Baker', 'Lew Temple', 'Stephen Root', 'Randy Oglesby', 'Brad Greenquist', 'Rance Howard', 'Leonard Earl Howze', 'Travis Hammer', 'Steve Corona', 'Jack Axelrod', 'Christopher Hagen', 'Freda Foh Shen', 'Margaret Bowman', 'Luz P. Mendez', 'Laina Loucks', 'Devon J. Adams', 'Desirae Anslover', 'Charlotte Cormier', 'Megan Pribyl', 'Briana Van Schuyver', 'Julie Stracener', 'Chad Randall', 'Jason E. Hill', 'Beth Bailey', 'Joanne Camp', 'Bob Rumnock', 'Tait Fletcher', 'Alex Knight', 'Argos MacCallum', 'Pokey Lafarge', 'Joey Glynn', 'Adam Hoskins', 'Ryan Koenig']",Gore Verbinski,2013,7
49730,Red Riding Hood,2011-03-11,42000000.0,89162162.0,100.0,5.7,958.0,10.174298,"['Fantasy', 'Thriller', 'Horror']","['winter', 'fantasy', 'fairy tale', 'hood', 'werewolf', 'aftercreditsstinger', 'duringcreditsstinger', 'woman director', 'red riding hood']","['Amanda Seyfried', 'Gary Oldman', 'Billy Burke', 'Shiloh Fernandez', 'Max Irons', 'Julie Christie', 'Lukas Haas', 'Virginia Madsen', 'Shauna Kain', 'Michael Hogan', 'Adrian Holmes', 'Cole Heppell', 'Christine Willes', 'Michael Shanks', 'Kacey Rohl', 'Megan Charpentier', 'D.J. Greenburg', 'Carmen Lavigne', 'Don Thompson', 'Matt Ward', 'Jen Halley', 'Jordan Becker']",Catherine Hardwicke,2011,3
